"Path","ParseErrors","ForbiddenCount","Forbidden","ErrorText"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\Invoke-VRN-Guarded-Entry-v217 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\Invoke-VRN-MQ-NoOCR-Staging-v222 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\Invoke-VRN-PURE-NOHANG-v2192 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\Invoke-VRN-Resonance-NOHANG-v2191 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\Invoke-VRN-SafePrecheck-v216 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\Invoke-VRN-Supportive-TriPass-v224 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\Invoke-VRN-VisualLock-NOHANG-v2193 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\Launch_VIS_EnvGovernanceRegistry.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_5D_Launcher.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_AtoB_MergeTemplate.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_ENV_PARTITION_v2 - 複製.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_ENV_PARTITION_v2.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_Integrated_AllInOne_HydraSupreme.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_LL34_Append.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_PanoramaFix.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_PSCore.psm1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_PSCore_DEMO.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_SSOT_PanoramicAugmenter_v2 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_SSOT_PanoramicAugmenter_v2.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_SSOT_Unified.psm1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_Supportive_HardGate_Seal - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_UltimateGovernance_v5_Supreme.ps1","6","1","Remove-Item","L622:2 The Try statement is missing its Catch or Finally block. | L542:25 Missing closing '}' in statement block or type definition. | L1018:11 The ordered attribute can be specified only on a hash literal node. | L1054:11 The ordered attribute can be specified only on a hash literal node. | L1148:9 The ordered attribute can be specified only on a hash literal node. | L1151:9 The ordered attribute can be specified only on a hash literal node."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_VEGN_Deploy_v1.ps1","1","1","Remove-Item","L826:26 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_VEGN_Step1_v32.ps1","119","1","Remove-Item","L906:148 Missing ')' in method call. | L906:148 Unexpected token 'if' in expression or statement. | L911:88 Missing ')' in method call. | L911:88 Unexpected token 'if' in expression or statement. | L911:129 The string is missing the terminator: "". | L911:128 Missing closing '}' in statement block or type definition. | L911:134 Missing closing ')' in subexpression. | L911:225 Missing ')' in method call. | L911:225 Unexpected token 'if' in expression or statement. | L911:268 The string is missing the terminator: "". | L911:267 Missing closing '}' in statement block or type definition. | L911:273 Missing closing ')' in subexpression. | L911:324 Missing ')' in method call. | L911:324 Unexpected token 'if' in expression or statement. | L911:359 The string is missing the terminator: "". | L911:358 Missing closing '}' in statement block or type definition. | L911:364 Missing closing ')' in subexpression. | L911:637 Missing ')' in method call. | L911:637 Unexpected token 'if' in expression or statement. | L911:668 The string is missing the terminator: "". | L911:667 Missing closing '}' in statement block or type definition. | L911:673 Missing closing ')' in subexpression. | L911:713 Missing ')' in method call. | L911:713 Unexpected token 'if' in expression or statement. | L911:744 The string is missing the terminator: "". | L911:743 Missing closing '}' in statement block or type definition. | L911:749 Missing closing ')' in subexpression. | L911:866 The string is missing the terminator: "". | L911:865 Missing closing '}' in statement block or type definition. | L911:890 Missing closing ')' in expression. | L911:890 Missing ')' in method call. | L911:890 Missing closing ')' in subexpression. | L911:965 Missing ')' in method call. | L911:965 Unexpected token 'if' in expression or statement. | L911:1012 The string is missing the terminator: "". | L911:1011 Missing closing '}' in statement block or type definition. | L911:1017 Missing closing ')' in subexpression. | L911:1086 Missing ')' in method call. | L911:1086 Unexpected token 'if' in expression or statement. | L911:1258 The string is missing the terminator: "". | L911:1257 Missing closing '}' in statement block or type definition. | L911:1279 Missing closing ')' in expression. | L911:1279 Missing ')' in method call. | L911:1279 Missing closing ')' in subexpression. | L915:60 Missing ')' in method call. | L915:60 Unexpected token 'if' in expression or statement. | L915:95 The string is missing the terminator: "". | L915:94 Missing closing '}' in statement block or type definition. | L915:100 Missing closing ')' in subexpression. | L915:179 Missing ')' in method call. | L915:179 Unexpected token 'if' in expression or statement. | L915:214 The string is missing the terminator: "". | L915:213 Missing closing '}' in statement block or type definition. | L915:219 Missing closing ')' in subexpression. | L915:267 Missing ')' in method call. | L915:267 Unexpected token 'if' in expression or statement. | L915:314 The string is missing the terminator: "". | L915:313 Missing closing '}' in statement block or type definition. | L915:319 Missing closing ')' in subexpression. | L926:60 Missing ')' in method call. | L926:60 Unexpected token 'if' in expression or statement. | L931:60 Missing ')' in method call. | L931:60 Unexpected token 'if' in expression or statement. | L931:95 The string is missing the terminator: "". | L931:94 Missing closing '}' in statement block or type definition. | L931:100 Missing closing ')' in subexpression. | L931:179 Missing ')' in method call. | L931:179 Unexpected token 'if' in expression or statement. | L931:214 The string is missing the terminator: "". | L931:213 Missing closing '}' in statement block or type definition. | L931:219 Missing closing ')' in subexpression. | L931:429 Missing ')' in method call. | L931:429 Unexpected token 'if' in expression or statement. | L931:476 The string is missing the terminator: "". | L931:475 Missing closing '}' in statement block or type definition. | L931:481 Missing closing ')' in subexpression. | L931:550 Missing ')' in method call. | L931:550 Unexpected token 'if' in expression or statement. | L931:589 The string is missing the terminator: "". | L931:588 Missing closing '}' in statement block or type definition. | L931:594 Missing closing ')' in subexpression. | L931:686 Missing ')' in method call. | L931:686 Unexpected token 'if' in expression or statement. | L931:725 The string is missing the terminator: "". | L931:724 Missing closing '}' in statement block or type definition. | L931:730 Missing closing ')' in subexpression. | L935:60 Missing ')' in method call. | L935:60 Unexpected token 'if' in expression or statement. | L935:103 The string is missing the terminator: "". | L935:102 Missing closing '}' in statement block or type definition. | L935:108 Missing closing ')' in subexpression. | L935:180 Missing ')' in method call. | L935:180 Unexpected token 'if' in expression or statement. | L935:219 The string is missing the terminator: "". | L935:218 Missing closing '}' in statement block or type definition. | L935:224 Missing closing ')' in subexpression. | L935:316 Missing ')' in method call. | L935:316 Unexpected token 'if' in expression or statement. | L935:355 The string is missing the terminator: "". | L935:354 Missing closing '}' in statement block or type definition. | L935:360 Missing closing ')' in subexpression. | L935:461 Missing ')' in method call. | L935:461 Unexpected token 'if' in expression or statement. | L935:500 The string is missing the terminator: "". | L935:499 Missing closing '}' in statement block or type definition. | L935:505 Missing closing ')' in subexpression. | L942:60 Missing ')' in method call. | L942:60 Unexpected token 'if' in expression or statement. | L942:216 Missing ')' in method call. | L942:216 Unexpected token 'if' in expression or statement. | L947:60 Missing ')' in method call. | L947:60 Unexpected token 'if' in expression or statement. | L947:150 Missing ')' in method call. | L947:150 Unexpected token 'if' in expression or statement. | L952:56 Missing ')' in method call. | L952:56 Unexpected token 'if' in expression or statement. | L869:24 Missing closing '}' in statement block or type definition. | L952:93 Unexpected token ')' in expression or statement. | L1259:1 Unexpected token '}' in expression or statement."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\via_env_governance_engine.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\VIA_PreInstall_Gated_Planner_vFinal.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\VIA_StepTools.psm1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\VIA_UCES_Checker_vFinal.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\VIA_UCES_Controller_v1.ps1","7","0","","L25:25 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L26:28 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L27:27 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L28:29 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L29:34 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L30:25 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L31:28 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\VIA_UltimateGovernance_v5_Supreme.ps1","6","1","Remove-Item","L622:2 The Try statement is missing its Catch or Finally block. | L542:25 Missing closing '}' in statement block or type definition. | L1018:11 The ordered attribute can be specified only on a hash literal node. | L1054:11 The ordered attribute can be specified only on a hash literal node. | L1148:9 The ordered attribute can be specified only on a hash literal node. | L1151:9 The ordered attribute can be specified only on a hash literal node."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\VIA_VEGN_Step1_v2.ps1","4","1","Remove-Item","L1107:97 Use `{ instead of { in variable names. | L1361:48 Use `{ instead of { in variable names. | L1362:51 Use `{ instead of { in variable names. | L1362:146 Use `{ instead of { in variable names."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\VIA_VEGN_Step1_v2_fixed.patched2.ps1","2","1","Remove-Item","L3:1 A 'using' statement must appear before any other statements in a script. | L4:1 A 'using' statement must appear before any other statements in a script."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\VIA_VEGN_Step1_v2_fixed.ps1","2","1","Remove-Item","L3:1 A 'using' statement must appear before any other statements in a script. | L4:1 A 'using' statement must appear before any other statements in a script."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\VIA_VEGN_Step2_EnvBuild.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\Diagnose-VRN-PythonDeps.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\Invoke-VIA-Panorama-AIO.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\Invoke-VRN-Activate-And-Validate.ps1","5","0","","L40:34 Missing file specification after redirection operator. | L40:33 The '<' operator is reserved for future use. | L46:1 Unexpected attribute 'CmdletBinding'. | L47:1 Unexpected token 'param' in expression or statement. | L49:23 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\Run-VRN-LocalTest-AIO.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\Setup-VRN-DualEnv-Full.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VIA_Final_Xbatch_100Symbol_FIX_AllInOne.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VIA_SupportiveModule_100Coverage_FIX_AllInOne.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\VRN_DEPLOY_AND_HEALTHCHECK.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_schema_runs\RUN_20260524_180634_TURBO\Invoke_VIA_AtomicExtraction_Startup_v1_1_4_TURBO.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vrn_full_panorama_hardgate\VRN_FULL_PANORAMA_HARDGATE_20260505_151528\run_baseline_child.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vrn_master_runs\VRN_MASTER_20260505_152605\child_pipeline.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vrn_master_runs\VRN_MASTER_20260505_154726\child_pipeline.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vrn_master_runs\VRN_MASTER_v3_20260505_155403\child_pipeline.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vrn_master_runs\VRN_MASTER_v4_20260505_162911\child_pipeline.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\VeritasGlyphForge\via_core\Scripts\activate.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\VeritasGlyphForge\via_render\Scripts\activate.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\VeritasGlyphForge\_backup\20260327_035101\VeritasGlyphForge_AllInOne.ps1","1","0","","L1035:13 The string is missing the terminator: '@."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\VeritasGlyphForge\_backup\20260327_055019\VeritasGlyphForge_AllInOne.ps1","1","0","","L1040:13 The string is missing the terminator: '@."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_envs\via_operation_optimizer_2026\Scripts\Activate.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_toolkit_fix_reports\FIX_20260416_215656\backup\VIA_Integrated_Supreme_v1_r2.ps1","11","1","Remove-Item","L195:9 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name. | L25:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L26:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L27:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L28:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L29:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L33:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L36:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L37:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L38:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L313:9 Expression is not allowed in a Using expression."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_toolkit_fix_reports\FIX_20260416_215656\backup\VIA_Master_Dispatcher.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_toolkit_fix_reports\FIX_20260416_215937\backup\VIA_Integrated_Supreme_v1_r2.ps1","11","1","Remove-Item","L195:9 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name. | L25:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L26:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L27:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L28:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L29:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L33:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L36:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L37:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L38:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L313:9 Expression is not allowed in a Using expression."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_toolkit_fix_reports\FIX_20260416_215937\backup\VIA_Master_Dispatcher.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_venv\via_amd_cpu\Scripts\Activate.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_venv\via_image\Scripts\Activate.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_venv\via_ml\Scripts\Activate.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_venv\via_ocr\Scripts\Activate.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_venv\via_vrn_m01_test\Scripts\Activate.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VDF_VRN_Closeout_Kit\Run-VDF-VRN-Closeout.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VDF_VRN_Closeout_Kit\VIA_PanoramaFix.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_cleanup_relocation_runs\SUPPORTIVE_SAFE_RELOCATION_V02_20260522_202306\Rollback_Supportive_Relocation_v02.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\_output\VAP_BASE_HOME_IO_20260506_210324\Invoke-VAP-Refresh-BaseHome.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\_output\VAP_DUCKDB_PARQUET_20260506_221932\Invoke-VAP-DuckDB-Parquet-Refresh.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\_output\VAP_PANORAMA_MATURITY_OPT_20260507_110152\Invoke-VAP-Next-Optimization-Actions.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\_output\VAP_PANORAMA_MATURITY_OPT_20260507_110152\Invoke-VAP-Panorama-Maturity-Refresh.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\_output\VAP_PANORAMA_MATURITY_OPT_20260507_230210\Invoke-VAP-Next-Optimization-Actions.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\_output\VAP_PANORAMA_MATURITY_OPT_20260507_230210\Invoke-VAP-Panorama-Maturity-Refresh.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\_output\VAP_PROJECT_COMPLETION_20260506_224841\Invoke-VAP-Project-Refresh.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\_output\VAP_PROJECT_COMPLETION_20260506_224841\Invoke-VAP-Project-Verify.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\_output\VAP_PROJECT_COMPLETION_V2_20260506_225531\Invoke-VAP-Project-Refresh-v2.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\_output\VAP_PROJECT_COMPLETION_V2_20260506_225531\Invoke-VAP-Project-Verify-v2.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\_output\VAP_V8_MASTER_20260507_233550\Invoke-VAP-V8-Master-Refresh.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\_output\VAP_WAREHOUSE_V4_20260506_222535\Invoke-VAP-Warehouse-V4-Refresh.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\_output\VAP_WAREHOUSE_V5_NEXT3_20260506_231125\Invoke-VAP-Warehouse-V5-Next3-Refresh.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\_output\VAP_WAREHOUSE_V6_ALL_20260507_100922\Invoke-VAP-Warehouse-V6-Refresh.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\_output\VAP_WAREHOUSE_V7_QUANT_20260507_104041\Invoke-VAP-Warehouse-V7-Quant-Refresh.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_230342\VRN_Adaptive_Launcher.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_231341\VRN_Adaptive_Launcher.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260507_232146\VRN_Adaptive_Launcher.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_allinone_runs\VRN_ALLINONE_20260508_003446\VRN_Adaptive_Launcher.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ui_runs\VRN_UI_RESONANT_V2_20260507_225216\VRN_Adaptive_Launcher_v2.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ui_runs\VRN_VISUAL_LOCK_UI_20260507_224756\VRN_VisualLock_Run.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v25_antihydra_seal_runs\VRN_V25_5_ANTIHYDRA_SEAL_20260517_024815\VRN_V25_5_OPEN_ANTIHYDRA_SEAL.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v25_final_hardener_runs\VRN_V25_3_ULTRA_SAFE_FINAL_HARDENER_20260517_023430\VRN_V25_3_OPEN_FINAL_LAUNCH_CENTER.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v25_formal_seal_runs\VRN_V25_1_FORMAL_SEAL_20260517_021659\VRN_V25_1_OPEN_LAUNCH_CENTER.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v25_reset_launch_runs\VRN_RESET_LAUNCH_20260518_164727\VRN_RESET_OPEN.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v25_yellow_evidence_runs\VRN_V25_4_YELLOW_EVIDENCE_OPTIMIZER_20260517_024018\VRN_V25_4_OPEN_YELLOW_EVIDENCE.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v25_yellow_lift_runs\VRN_V25_2_STRONG_YELLOW_LIFT_20260517_022828\VRN_V25_2_OPEN_LAUNCH_CENTER.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v26_clean_rebuild_ui_runs\VRN_V26_9_CLEAN_REBUILD_UI_20260518_203546\VRN_v26_9_OPEN_CleanRebuild.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v26_name_lock_runs\VRN_V26_1_OFFICIAL_NAME_LOCK_20260518_185556\VRN_v26_1_OPEN_NameLock.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v26_name_short_runs\VRN_V26_2_NAME_SHORT_MULTI_GROUP_20260518_191413\VRN_v26_2_OPEN_NameShort.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v26_official_short_name_runs\VRN_V26_3_OFFICIAL_SHORT_NAME_20260518_194507\VRN_v26_3_OPEN_OfficialShortName.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v26_trim_yfinance_runs\VRN_V26_5_TRIM_PAGE1_YFINANCE_20260518_200931\VRN_v26_5_OPEN_TrimPage1YFinance.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v26_ui_alignment_runs\VRN_V26_7_UI_ALIGNMENT_TRIM_20260518_202308\VRN_v26_7_OPEN_UIAlignment.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v26_ui_alignment_runs\VRN_V26_8_MATRIX_TOP_ALIGN_20260518_202804\VRN_v26_8_OPEN_MatrixTopAlign.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v26_ui_confidence_runs\VRN_V26_4_UI_WRAP_CONFIDENCE_20260518_195309\VRN_v26_4_OPEN_UIWrapConfidence.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v26_visual_fusion_runs\VRN_V26_6_FINAL_VISUAL_FUSION_20260518_201613\VRN_v26_6_OPEN_FinalVisualFusion.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_v26_visual_lock_runs\VRN_V26_VISUAL_LOCK_20260518_181149\VRN_v26_VISUAL_LOCK_OPEN.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_via_vrn_red_safe_runs\VRN_RED_SAFE_NEUTRALIZER_NEXT3_20260505_132304\Invoke-VRN-Next3-Processes.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_integrated_trust_runs\VRN_COMPANY_ONLY_YFINANCE_REBIND_V049_20260519_235253\_safe_ps_parse_checker.ps1","0","0","",""
